SearchID,AdID,Position,ObjectType,HistCTR,IsClick
109251274,11321871,1,3,0.012555,0
104956152,10748848,6,1,,
28504621,36218898,7,3,0.004405,0
74725814,20637717,8,1,,
29755598,3053032,1,3,0.007968,0
22114574,20621693,1,3,0.00241,0
96405902,31173747,2,1,,
18018393,27708470,2,1,,
16843011,20048691,2,2,,
90024126,3240731,1,3,0.06136,0
100453103,20468946,7,3,0.002972,0
55333596,56023,6,1,,
49378098,20398402,7,3,1e-05,0
69121083,27418693,2,2,,
67204863,21372041,1,3,0.001914,0
89707760,11049533,1,3,0.002587,0
25051956,11908395,1,3,0.021792,0
53415767,19050064,1,3,0.008549,0
22654334,29358900,1,3,0.009159,0
56260655,20537154,7,3,0.002719,0
89142678,10828593,1,3,0.009259,0
23696005,9895919,2,2,,
113109595,26282882,2,2,,
19777690,7205169,2,1,,
78094577,19225041,7,3,0.001938,0
43141417,12985978,1,3,0.004454,0
79524317,26915039,1,3,0.039045,0
49149771,15764859,7,3,0.004074,0
113330967,30502075,1,3,0.031901,0
105694278,13540445,7,1,,
12247175,9067547,1,3,0.024249,0
58414573,33185955,7,3,0.002225,0
44645687,35843161,7,3,0.010989,0
60727526,31850142,7,3,0.005734,0
70193666,26588139,1,3,0.003401,0
1257804,23067196,8,1,,
57121137,12985978,7,3,0.001387,0
15280910,34918828,7,1,,
5282745,8538881,2,1,,
6418786,27164063,6,1,,
40941101,28280403,7,3,0.007077,1
4061932,22880445,6,1,,
24857721,4583375,2,1,,
73941726,33047725,6,1,,
6704369,34741597,8,1,,
75363286,7481410,7,3,0.005733,0
21377991,12276788,7,3,0.006727,0
56019584,16662674,2,2,,
23171766,4142394,1,3,0.002157,0
29152634,1021232,8,1,,
31268046,25598177,1,3,0.044535,0
80643257,17459528,7,3,1e-05,0
17432978,13026050,1,3,0.001869,0
73169183,1524122,7,3,0.026074,0
105989357,17114456,1,3,0.006785,0
22353285,9840503,1,3,0.009909,0
40901933,392333,2,1,,
26522833,28246089,1,3,0.002257,0
4506092,2057489,1,3,0.002636,0
28142942,33673299,7,3,0.001434,0
23562667,7162474,6,1,,
50197603,36223418,1,3,0.012486,0
107070399,31024301,7,3,0.009554,0
106779366,17096425,8,1,,
69900827,782425,8,1,,
66627856,33066713,1,3,0.006223,0
20708703,26739615,6,1,,
90720888,23783905,7,1,,
43880316,8511553,8,1,,
27941104,33174728,8,1,,
41887898,2861946,1,3,0.004608,0
31563364,33250044,6,1,,
77312266,22587522,8,1,,
44861295,26973955,7,1,,
24642962,36441454,7,3,0.000925,0
50171808,22540843,1,3,0.004308,0
48392850,8228421,1,3,0.00718,0
14662250,25738905,7,3,0.002332,0
23035320,15310890,2,1,,
84667258,28085461,2,1,,
22523185,35574399,8,1,,
42275918,34954534,2,2,,
72337076,20968508,8,1,,
56616660,2926646,2,1,,
17588670,36166401,6,1,,
21840035,2459711,7,3,0.003333,0
31941160,20758996,1,3,0.01931,0
20090810,30507185,6,1,,
31710408,25149502,7,3,0.001005,0
63235570,9472856,8,1,,
10885408,16225402,2,2,,
99011017,10329641,8,1,,
76722344,28445941,2,1,,
110367094,12411780,2,2,,
14381491,19225041,7,3,0.001916,0
15688788,17847924,1,3,0.001513,0
68960326,12853708,1,3,0.000953,0
55885242,21309742,8,1,,
37154780,21440433,8,1,,
65208786,32851548,2,2,,
92807286,4787740,7,1,,
88701754,27921370,6,1,,
42668120,34108974,7,1,,
48521400,27927411,7,3,0.002481,0
21094632,864182,1,3,0.00417,0
68076151,10503643,6,1,,
26758966,3019216,8,1,,
46802844,1617119,2,1,,
15548002,23204912,1,3,0.011636,0
6448648,36347539,8,1,,
25194885,34169344,6,1,,
58769260,15106153,1,3,0.047383,0
23350501,22829077,8,1,,
109838893,9919884,6,1,,
1248535,24220331,2,2,,
66298007,18294552,1,3,0.006817,0
90536804,10569004,1,3,0.002194,0
31068574,13329179,6,1,,
9715004,16902942,1,3,0.043649,0
22095589,15939530,7,3,0.005247,0
49032101,25295439,1,3,0.020919,0
49758260,18930403,6,1,,
107283626,3050337,2,2,,
32032934,21763006,6,1,,
24214391,19272610,8,1,,
39107931,3328571,1,3,0.001147,0
40453623,24247001,1,3,0.027174,0
20150887,6572002,1,3,0.008403,0
14109274,6718520,7,3,0.007256,0
14841495,30162036,6,1,,
5451817,6347419,8,1,,
75906526,31042272,8,1,,
112741782,3007324,7,3,0.005074,0
39383696,34387432,8,1,,
59161642,17541910,7,3,0.003693,0
91656384,8494722,2,2,,
50344681,30381457,8,1,,
76374547,212187,1,3,0.045343,0
101981661,6981067,6,1,,
10371619,24223176,7,3,0.001683,0
74487827,25144740,1,3,0.011024,0
26121792,23562851,1,3,0.003445,0
79986913,32660018,1,3,0.009091,0
66399026,10301312,1,3,0.036949,0
5175936,2712631,8,1,,
109101325,21090203,1,3,0.003245,0
35694906,7986584,2,2,,
65013754,14011610,6,1,,
46290221,3053032,1,3,0.005895,0
63247053,17387352,8,1,,
71020374,18237539,2,2,,
18642691,2075638,1,3,0.034132,0
51944936,28077494,1,3,1e-05,0
28659045,18610855,2,1,,
75971110,24758441,1,3,0.008877,0
90143429,26598703,7,3,0.001954,0
62706989,21201871,7,3,0.001438,0
67170532,18610130,6,1,,
78605525,4415453,8,1,,
73689208,15392873,6,1,,
49900519,18183408,1,3,1e-05,0
44996489,15070001,1,3,0.013889,0
3040406,28154653,1,3,0.008403,0
64342584,31181561,1,3,0.008245,0
87175010,212187,7,3,0.029701,0
26320978,26246572,6,1,,
104602084,15210014,2,1,,
93591287,18496972,1,3,0.007964,0
11865537,6751139,8,1,,
49188097,30962586,1,3,1e-05,0
43708869,25624961,1,3,0.010714,0
111476218,2554098,1,3,0.007444,0
59821555,3328571,1,3,0.001037,0
38279471,28070889,1,3,0.009248,0
112555566,19960074,1,3,0.024688,0
44123165,4684517,8,1,,
18396629,29310289,6,1,,
48710410,13906945,2,2,,
32826873,16607858,2,2,,
86973366,12983828,1,3,0.026549,0
111871615,287463,2,1,,
26357240,32390101,6,1,,
83883653,22971722,2,2,,
59161572,2820413,2,1,,
100884649,35960838,2,1,,
70332987,25023729,2,1,,
85444975,35309372,7,3,0.00083,0
5853940,3162870,1,3,0.002065,0
105961031,7117830,7,1,,
10796964,16653883,7,3,1e-05,0
51331972,27636009,2,1,,
52348399,32359929,1,3,1e-05,0
61466345,7751899,8,1,,
70404268,17453815,7,3,0.006532,0
55630454,28691893,1,3,0.041266,0
38272862,19718477,8,1,,
38615901,32776481,6,1,,
24886709,10751159,2,2,,
14976319,15764859,1,3,0.006224,0
94022835,29793656,7,3,0.002093,0
15854619,27174284,8,1,,
84022718,19448365,8,1,,
76215979,349538,2,1,,
34734180,5234404,2,1,,
58154029,12153773,7,3,0.035897,0
39301478,3965216,2,1,,
18472646,9893334,1,3,0.01556,0
110631516,5204409,2,2,,
31107222,28591143,1,3,0.002451,0
94084149,20571310,1,3,0.03866,0
23087914,32395115,6,1,,
98900867,13286437,2,1,,
26767817,12174829,6,1,,
56095574,24478990,2,1,,
21209268,13697472,1,3,0.002355,0
36101096,9009264,8,1,,
23120222,13370468,7,1,,
75245204,20483169,2,1,,
36451037,18604923,8,1,,
73420269,27532141,1,3,0.013888,0
12124483,5930763,7,3,0.005285,0
67863369,17961711,7,3,0.000533,0
38662833,33580701,1,3,0.006344,0
94464291,30729218,8,1,,
43364831,1412427,8,1,,
71428740,33066269,2,1,,
42912284,31319653,7,3,0.004525,0
87344181,12629948,2,2,,
45535458,33066713,1,3,0.009685,0
103829273,32093996,1,3,0.002905,0
92960148,27577672,6,1,,
41094821,25751370,2,2,,
47375415,8670786,1,3,0.014827,0
59833051,9840503,1,3,0.012015,0
13461545,16101401,1,3,0.009847,0
70549963,7415863,7,1,,
82534722,18137681,1,3,0.008531,0
83764569,12955738,6,1,,
36595131,24758441,7,3,0.003725,0
9956368,26648639,6,1,,
110323002,2081944,1,3,0.003597,0
48619622,91015,7,3,0.009709,0
59302570,17626982,2,1,,
98243315,17291356,6,1,,
14220371,35194731,6,1,,
27164824,36145211,6,1,,
46759933,28006904,8,1,,
110604744,1690889,7,3,0.002968,0
90587560,35681646,6,1,,
10505599,24666136,6,1,,
103871121,22047027,2,1,,
32817783,11450780,1,3,0.00147,0
82969524,6488694,2,2,,
87586636,19854798,1,3,0.000993,0
63034888,29569350,7,3,0.008279,0
6831083,27317276,7,3,0.03923,0
71647730,27598775,1,3,0.002554,0
1818135,33246923,2,2,,
112266523,22103754,8,1,,
105703741,18440647,8,1,,
21059795,20752876,1,3,0.009872,0
35302048,26955363,1,3,0.002326,0
55784507,28591143,7,3,0.00138,0
47145131,7255941,7,3,0.000243,0
67981465,1127375,8,1,,
37334634,30792442,1,3,0.011057,0
87884658,19982976,2,2,,
5027300,28280403,7,3,0.00987,0
109321546,21637323,6,1,,
92062226,14024521,2,2,,
33367676,22319131,2,1,,
97152278,18294552,1,3,0.006878,0
58033382,36411431,8,1,,
39617196,6115044,1,3,0.032613,0
99043897,33452648,2,1,,
19871648,9052765,2,1,,
64975733,20882951,1,3,0.006579,0
96303206,19139388,2,2,,
79506917,9110285,8,1,,
49706437,27778548,7,3,0.006926,0
29526500,32892951,1,3,0.002277,0
76852669,28616313,8,1,,
33032969,34054662,8,1,,
56556749,19296443,1,3,0.007886,0
67916298,31191264,7,3,0.004138,0
15795361,7673577,2,1,,
64345524,36748278,8,1,,
75575032,8490081,8,1,,
63794648,29987575,6,1,,
87285580,11114893,7,3,1.5e-05,0
113507381,14220765,7,3,0.001171,0
29557839,27260504,2,1,,
16402191,36154149,2,1,,
89794344,2517382,7,3,0.005643,0
28880197,6684407,8,1,,
22844512,6916721,1,3,0.004854,0
27413628,26134820,6,1,,
112615596,27154924,2,2,,
37513073,12903311,6,1,,
101874528,13069640,2,2,,
69023089,5345334,2,2,,
29388016,35230465,2,1,,
37630826,6115044,1,3,0.0197,0
43485587,7481410,7,3,0.005856,0
9728534,19937876,1,3,0.015585,0
5035374,23536814,8,1,,
51886785,2300541,1,3,0.005795,0
14413668,23493730,8,1,,
51818901,625073,8,1,,
27062417,5989685,2,1,,
37623857,36015014,2,1,,
62198511,26764995,6,1,,
72833418,34423852,1,3,0.001725,0
52857392,2240869,7,3,0.012182,0
90232055,17259711,7,3,0.000354,0
81365877,21981661,7,3,0.015936,0
8922380,20752876,1,3,0.005655,0
81276064,3053032,7,3,0.00409,0
105344662,13891612,2,1,,
98424648,13142199,8,1,,
48953658,1999844,7,3,0.002184,0
92223788,26584036,6,1,,
31294875,16394092,6,1,,
19287979,201153,2,1,,
67834590,27845648,6,1,,
110297268,18403318,2,1,,
14658325,21318750,1,3,0.222222,0
12536762,11773997,2,1,,
105897313,21383986,8,1,,
22006322,5022900,7,3,0.007074,0
81489006,31681172,2,2,,
1720795,27169341,7,3,0.016761,0
11834458,921038,1,3,0.014438,0
98955715,9549836,1,3,0.004896,0
77034902,21709680,7,3,0.002807,0
11047320,9549379,2,2,,
40742077,36218898,7,3,0.00283,0
103002878,8184417,2,2,,
35999713,11971047,6,1,,
1363897,35057197,1,3,0.001951,0
68480821,29562713,1,3,1e-05,0
26868037,14619578,7,3,0.027007,0
67507005,23676872,2,2,,
12367243,12985978,7,3,0.001895,0
25931675,5294705,6,1,,
56981932,27664399,2,1,,
88759322,6099115,8,1,,
93997084,14619578,1,3,0.045918,0
72507619,3951653,6,1,,
71425170,29109376,6,1,,
33959029,18319423,8,1,,
103418740,34806168,2,1,,
32017417,34981405,1,3,0.001033,0
72169434,13366909,7,3,0.026074,0
66420404,9246302,7,3,0.001809,0
56135588,25094318,2,2,,
58888279,6781309,6,1,,
50483628,15492568,1,3,0.008458,0
1483310,23873466,2,1,,
65575866,6143788,7,3,0.001884,0
71746374,11187691,7,1,,
20454541,20494875,7,3,0.00415,0
86994931,22156088,1,3,0.011607,0
74656700,35648243,7,3,0.006664,0
48319242,22756306,6,1,,
107612496,10241591,2,1,,
110417267,14893336,7,3,0.002561,0
383099,28139149,2,1,,
4016236,841453,1,3,0.036122,0
8520640,16437034,7,3,0.024688,0
90061202,24335240,8,1,,
86538836,13485461,7,3,0.003919,0
66164048,24133361,2,1,,
4538247,35488290,1,3,0.002934,0
89520999,9162545,2,1,,
36291435,21382145,2,1,,
72235633,8916641,1,3,0.022147,0
82234320,16599902,7,1,,
32535741,33883885,1,3,0.041266,0
7072310,25761181,7,3,0.012987,0
58410401,9660336,8,1,,
11825501,896140,1,3,0.006231,0
64790872,5287596,7,1,,
16330722,19937876,7,3,0.012288,0
28012026,35488290,1,3,0.004451,0
9956413,4881499,7,3,0.013826,0
80981541,10633703,7,3,0.029701,0
94152715,19795001,2,1,,
48154676,6303835,7,3,0.005786,0
61744629,20685634,8,1,,
113800994,29295367,7,3,0.000584,0
78115595,17693602,2,2,,
92543932,23104843,8,1,,
38467450,2891720,7,3,0.005316,0
36316371,35123196,1,3,0.002777,0
95439738,22147078,7,3,0.0136,0
99380030,4982353,1,3,0.002116,0
20798700,32457220,7,1,,
82266326,14683472,2,2,,
16006779,2746881,1,3,0.002183,0
6161480,7564685,7,1,,
36770452,212187,7,3,0.029701,0
97665971,15418620,2,2,,
113628054,31364907,7,3,0.003342,0
61710001,33913573,7,1,,
86563907,28804225,1,3,0.002788,0
3281019,31173765,7,3,1e-05,0
1606869,34766653,7,3,0.007463,0
97672261,6892762,1,3,0.009391,0
26373813,11201332,1,3,0.003113,0
28521796,18508664,1,3,0.002633,0
31942201,3687964,2,2,,
107606277,36431362,1,3,0.006612,0
8660147,27847069,2,2,,
25122990,7031281,6,1,,
37154438,6965123,8,1,,
3926461,6170272,6,1,,
51406114,9189593,2,2,,
94863507,12482819,1,3,0.036122,0
29265707,17119818,1,3,0.002123,0
41090233,6275879,1,3,1e-05,0
99815560,11379711,7,3,0.003133,0
97122943,11417224,7,3,0.00988,0
44587318,17872546,1,3,0.002155,0
72129610,28591143,1,3,0.010764,0
106553036,2861946,1,3,0.002653,0
108375966,34567741,2,2,,
39452690,15719085,1,3,0.0167,0
14003024,23905439,7,3,0.004407,0
44017136,23307944,8,1,,
45715052,18498477,1,3,0.018127,0
101571308,2133471,2,2,,
39744773,21282008,7,3,0.000915,0
60865463,26287050,6,1,,
62637372,5643355,1,3,0.008904,0
108682142,28225258,7,3,0.002068,0
69901939,10506779,1,3,0.011442,0
112790065,16704852,6,1,,
16931580,28004855,8,1,,
59924256,10767430,7,3,0.029059,0
94068392,22133612,7,3,0.004539,0
69680734,26598599,1,3,0.011047,0
64361773,10653155,7,1,,
36287749,32137767,1,3,0.028153,0
16339221,17929602,1,3,0.043649,0
8002874,16025361,7,3,0.01188,0
108204020,2333011,6,1,,
38899884,6444864,2,1,,
97017609,15622410,8,1,,
96228164,13664008,8,1,,
9356133,8655301,6,1,,
47886805,22428526,1,3,0.004745,0
59114094,15764859,7,3,0.004466,0
18749191,19988327,1,3,0.029701,0
38909086,25738905,7,3,0.003327,0
72200765,25611643,6,1,,
61175100,32953210,6,1,,
77270519,32166533,7,1,,
72947911,3289369,8,1,,
111407736,12764324,7,3,0.010274,0
5460045,3889674,1,3,0.013257,0
63791169,34349082,1,3,0.002294,0
46902418,17569476,8,1,,
101795658,21116627,7,1,,
54557535,20449047,6,1,,
55002756,6113769,6,1,,
62535090,20099226,2,1,,
20672278,36845642,8,1,,
12934303,396968,2,1,,
73750459,21731999,1,3,0.005992,0
85135803,32796634,7,3,0.004057,0
58997285,36845774,8,1,,
29424411,31134194,2,1,,
71423728,29677960,1,3,0.005508,0
96900751,33203479,1,3,0.006598,0
66886863,5146398,2,2,,
9495911,26235128,6,1,,
87332575,28091790,2,2,,
28468779,25854105,1,3,0.009944,0
26073726,7185634,1,3,0.007181,0
68881877,26585484,7,3,0.041266,0
23693004,699564,7,3,1e-05,0
82641569,30790394,6,1,,
35322726,28579084,7,3,0.000809,0
76776139,8670786,1,3,0.012641,0
101726608,3129954,2,1,,
67688426,24343237,2,2,,
13501946,2742436,8,1,,
96533374,9674734,6,1,,
3640072,17282118,6,1,,
27806455,2861946,7,3,0.001578,0
12130189,5992170,1,3,0.005747,0
87644583,31555934,1,3,0.003777,0
65354374,33549686,7,3,0.004463,0
3002543,20786777,1,3,0.006615,0
72133210,13449994,7,1,,
77041942,19937876,7,3,0.010928,0
83822484,31358476,1,3,0.000937,0
41521867,22343315,8,1,,
108482148,4668079,6,1,,
108660447,31262861,7,1,,
55068792,28840358,6,1,,
49693934,25554190,6,1,,
80015194,19729052,2,1,,
87292825,13370491,8,1,,
30238679,2663848,7,3,0.000761,0
50140777,24728248,1,3,0.002932,0
90272306,15722213,8,1,,
1767784,12705222,1,3,0.045094,0
100368029,28579084,1,3,0.002933,0
69314264,8228421,1,3,0.005121,0
72184874,9102893,1,3,0.005994,0
60016066,25769381,7,3,0.010866,0
4888978,2032920,1,3,0.012671,0
35130559,22224904,7,3,0.001208,0
18401793,26936440,1,3,0.003407,0
42416715,11561585,7,3,1e-05,0
55724169,34977909,7,3,0.006186,0
42691546,7902548,6,1,,
96188676,33176234,1,3,1e-05,0
80187606,32437237,7,3,0.006753,0
79838095,11453738,2,2,,
84430770,26201420,7,3,0.045094,0
7271292,30328208,7,3,0.000893,0
44567137,27927411,7,3,0.00276,0
7729882,7589035,7,3,0.001849,0
18349298,2819818,7,3,0.001164,0
46416583,14122479,8,1,,
89930165,4881499,7,3,0.014682,0
13013965,14135130,2,2,,
93158138,19050064,1,3,0.010366,0
74590451,34003504,2,1,,
82056512,13163310,8,1,,
17735799,32137306,7,3,0.009684,0
59497072,27230807,1,3,0.005435,0
760565,17206589,1,3,0.004838,0
102313978,32545157,1,3,0.002035,0
15881694,638271,1,3,0.006964,0
20994128,23279809,6,1,,
3139388,30301888,6,1,,
108188826,7432642,2,2,,
32029880,27698522,1,3,0.003363,0
84330627,35834601,7,3,0.01626,0
82511444,29793656,7,3,0.002185,0
50262968,7676367,7,1,,
103218410,14241817,2,1,,
85647971,25738905,7,3,0.002901,0
105028329,13678157,2,1,,
41095022,35662961,2,2,,
99111100,28591143,7,3,0.00142,0
49655311,22539168,2,1,,
58575085,12966920,1,3,1e-05,0
71455937,29574091,7,3,0.000202,0
47858235,27927411,7,3,0.00176,0
377044,16418380,8,1,,
37183051,7039225,2,2,,
103965369,34477923,2,2,,
25790850,9901500,6,1,,
14909412,29070447,1,3,0.006203,0
22461470,31604783,1,3,0.011155,0
107585681,4882450,7,3,0.035114,0
46082618,27486414,1,3,0.004743,0
70020596,30328208,1,3,0.001665,0
48236662,22147078,7,3,0.023587,0
99715699,18974766,8,1,,
112389882,16685686,7,3,0.007092,0
39046575,14578445,8,1,,
17521688,3139075,2,2,,
99739954,24134358,7,3,0.00537,0
33654670,30328326,2,2,,
51769133,10058627,8,1,,
43198231,18907878,8,1,,
103888166,17355444,7,3,0.0067,0
85528872,18130924,7,1,,
79760817,21993813,2,1,,
47981417,24557659,1,3,0.009052,0
98976829,36017846,6,1,,
110032161,33890750,7,1,,
65982685,6718520,7,3,0.005825,0
105450018,23910942,1,3,0.001374,0
92798483,15471447,8,1,,
38575317,26643860,7,3,0.043649,0
41389218,12029220,1,3,0.026737,0
3812709,16904117,7,3,0.003315,0
29171414,28851701,2,2,,
69215100,28591143,7,3,0.001717,0
65823909,29316584,1,3,0.035114,0
57906667,19705144,1,3,0.003355,0
46640114,20923002,8,1,,
98859205,30502075,1,3,0.031901,0
3406660,11901916,7,3,0.006578,0
47188770,24642128,2,2,,
36884586,31531884,2,1,,
13989605,22206121,2,2,,
104145819,12867814,2,2,,
33904569,10528577,6,1,,
81737781,7921323,8,1,,
13309521,20758996,1,3,0.025672,0
2254382,20041649,8,1,,
97525769,25791780,2,2,,
11537867,14365854,1,3,0.007822,0
64287251,2861946,7,3,0.00157,0
31196644,32493623,8,1,,
87041142,6009470,1,3,0.008411,0
58805482,20465872,6,1,,
86323637,30749886,1,3,0.029701,0
98713249,24567795,1,3,0.011722,0
91017948,29295367,1,3,0.001162,0
75133400,20132723,8,1,,
70178229,26987935,7,3,0.021978,0
78594102,11164103,1,3,0.018738,0
89795990,2745756,6,1,,
67265976,24548798,2,2,,
42954262,3948848,7,3,0.003937,0
6088569,32745611,1,3,0.007211,0
24497449,11276186,6,1,,
80122654,26540923,6,1,,
91316045,25290853,7,3,0.002625,0
75025251,12983128,8,1,,
88912166,28639773,2,2,,
12791479,15706158,2,1,,
102069274,21235219,7,3,0.004271,0
4105160,16810716,1,3,0.003761,0
36133646,26197491,1,3,0.023233,0
37179485,11865847,1,3,0.006176,0
66996252,34084553,7,3,0.003749,0
50648426,28830699,2,2,,
30964012,4015616,1,3,0.063342,0
24810787,21163920,7,3,0.003496,0
70784224,19254531,6,1,,
102259617,5484134,8,1,,
97646915,26763153,2,1,,
20512584,13355157,1,3,0.022644,0
95826269,29316333,2,1,,
33976950,27770425,2,2,,
44274077,33036600,7,3,0.029701,0
8998901,17592004,7,1,,
56513102,30236828,8,1,,
99241355,9893054,2,1,,
10216191,3460102,7,3,0.001659,0
54400916,19443927,7,3,0.005784,0
85152301,14281195,6,1,,
43585816,886454,8,1,,
85074625,35483840,2,2,,
71675858,36050271,2,1,,
14232831,8456419,1,3,0.005775,0
1910265,29105889,6,1,,
107336413,28679832,2,1,,
17594912,27671158,1,3,0.044535,0
27112378,36845792,1,3,0.00601,0
1455937,26686149,1,3,1e-05,0
32084254,92342,2,1,,
25239463,18276327,1,3,0.027174,0
49046743,5590001,8,1,,
72779094,340049,1,3,0.002473,0
72327565,30183154,7,3,0.001547,0
49946352,7719390,1,3,0.004186,0
25600417,24189656,7,3,0.001311,0
13524135,15200924,7,3,0.003347,0
69769208,20058023,7,3,0.010464,0
64602248,5218871,6,1,,
88577595,34553260,7,3,0.007736,0
87825060,17926338,7,3,0.006362,0
42055620,35163942,6,1,,
91334232,24347525,6,1,,
39352782,16758495,6,1,,
96848244,5578339,7,1,,
33345864,15373661,8,1,,
12708256,15012923,8,1,,
79943828,28425578,2,1,,
10689193,27706857,8,1,,
98173422,14207907,1,3,0.009859,0
44609463,32663409,8,1,,
36059487,8688397,2,2,,
108419152,33958702,6,1,,
111274717,10725134,1,3,0.023492,0
58946035,27244596,8,1,,
4183907,27763328,2,1,,
81356363,23047260,2,2,,
46707863,34944174,7,3,0.000518,0
22821230,20028287,1,3,0.007576,0
88220018,23689915,2,2,,
106603057,35148409,6,1,,
110228048,30255873,1,3,1e-05,0
7680799,15737177,2,1,,
63217317,36414129,1,3,0.012769,0
88556460,3602151,2,2,,
48034937,21329350,1,3,0.014388,0
72942710,10266495,1,3,0.039087,0
50946548,36407728,6,1,,
79910166,13232006,7,3,0.004902,0
48841240,30616862,6,1,,
78598645,17665445,2,2,,
13335558,4303762,7,1,,
44174263,13696830,1,3,0.040885,0
78956871,29070447,1,3,0.007033,0
23863100,29265216,7,3,0.001389,0
92349565,10023220,8,1,,
99846226,5025726,7,3,1e-05,0
31305609,2063403,2,2,,
77853310,9664783,2,2,,
61751697,33741817,6,1,,
53904725,5334374,2,2,,
103163472,6870068,6,1,,
80254127,2664892,8,1,,
69042731,7453083,1,3,0.017896,0
106148677,9322613,7,3,0.02491,0
24974696,33662202,7,3,0.006657,0
107729184,29133873,8,1,,
72145795,19011242,8,1,,
40502163,17437316,2,2,,
11419991,29955724,7,1,,
94639519,18508664,1,3,0.003922,0
16599172,18215525,1,3,0.007673,0
79313819,20988845,1,3,0.008109,0
50023296,604797,2,2,,
104703126,18173105,2,1,,
25093372,21350148,2,2,,
56929116,16839167,8,1,,
35008825,15715777,8,1,,
37212059,2822350,2,1,,
86209399,14858628,6,1,,
75117621,36665863,7,3,0.012195,0
31928325,3350618,7,3,0.001344,0
54878062,22901504,7,3,1e-05,0
55113022,10301312,1,3,0.036949,0
104347105,21469483,7,3,0.000222,0
79517583,31221618,6,1,,
97655559,11841485,6,1,,
59715657,15719085,1,3,0.012462,0
89779616,24652572,2,2,,
4009058,15742248,6,1,,
109715235,11126093,8,1,,
43500764,18934582,8,1,,
19043713,23886093,8,1,,
27293766,36170039,1,3,0.014888,0
106649795,17240970,1,3,0.001908,0
27511807,4217007,1,3,0.013157,0
8006274,10746787,1,3,0.002913,0
79998177,17358754,2,1,,
18656847,3289135,1,3,1e-05,0
26404923,9588989,6,1,,
4501988,17997722,1,3,0.004755,0
92359429,16668604,7,3,0.003086,0
96904706,2553941,8,1,,
84098289,23014655,7,3,0.002632,0
90314856,17259711,1,3,0.001289,0
41154708,1633812,2,2,,
68370394,35123196,1,3,0.029696,0
1010013,15094242,2,1,,
71108069,35474830,7,3,0.003272,0
98180278,20051394,7,3,0.003247,0
63260410,5428648,7,3,0.00268,0
27364363,36511562,7,3,0.008904,0
77785488,23653543,7,3,0.00642,0
